160833.728 2605881.02 -0.065
160837.577 2605883.647 -0.079
160842.005 2605884.188 -0.074
160849.329 2605884.073 -0.085
160850.461 2605880.644 -0.059
160879.254 2605883.229 -0.075
160882.69 2605882.179 -0.047
162208.964 2605883.288 1.077
162213.546 2605881.276 1.712
162219.963 2605881.314 2.249
162223.15 2605880.825 2.427
162227.351 2605881.232 3.134
162233.617 2605880.69 5.784
162236.948 2605879.861 5.768
162242.78 2605881.588 3.129
162247.117 2605881.168 1.497
162252.316 2605879.861 1.418
162255.841 2605881.73 -0.468
159953.129 2605879.356 -0.07
159956.204 2605879.057 -0.03
159963.185 2605876.165 -0.045
159968.934 2605876.833 0.035
159973.824 2605877.891 0.092
159979.306 2605878.028 0.128
159981.938 2605875.173 0.174
159986.754 2605878.886 0.215
159991.194 2605879.397 0.232
159999.114 2605878.287 0.252
160004.231 2605877.928 0.286
160008.663 2605878.439 0.309
160014.117 2605876.676 0.319
160019.932 2605879.108 0.318
160021.717 2605876.843 0.342
160029.65 2605877.257 0.35
160034.876 2605876.27 0.365
160038.364 2605876.089 0.383
160045.441 2605874.643 0.424
160049.276 2605877.556 0.456
160050.741 2605875.384 0.482
160058.044 2605878.571 0.535
160063.333 2605877.262 0.607
160068.75 2605878.948 0.668
160073.572 2605878.449 0.757
160076.591 2605878.601 0.816
160083.591 2605875.352 0.89
160087.213 2605875.624 0.968
160093.38 2605877.482 1.064
160097.749 2605874.506 1.16
160102.867 2605875.958 1.281
160107.184 2605879.136 1.406
160113.321 2605877.495 1.506
160117.858 2605875.654 1.622
160122.632 2605874.976 1.736
160129.448 2605875.313 1.828
160132.367 2605875.653 1.889
160138.859 2605877.583 1.856
160145.099 2605875.719 1.765
160148.823 2605878.373 1.718
160152.71 2605875.148 1.64
160158.461 2605875.899 1.546
160162.621 2605877.765 1.502
160165.927 2605874.41 1.469
160172.535 2605875.788 1.567
160175.64 2605875.793 1.56
160181.51 2605875.434 1.504
160188.953 2605874.89 1.42
160193.959 2605879.265 1.375
160195.9 2605877.071 1.337
160200.747 2605877.122 1.313
160208.485 2605877.852 1.269
160211.672 2605879.152 1.25
160218.651 2605874.403 1.221
160222.558 2605877.855 1.189
160229.849 2605877.362 1.139
160233.345 2605876.577 1.128
160239.472 2605877.272 1.054
160241.417 2605875.071 1.022
160247.497 2605876.833 0.979
160252.211 2605878.747 0.854
160256.092 2605879.241 0.761
160262.976 2605878.567 0.66
160268.452 2605875.607 0.56
160272.335 2605878.146 0.475
160280.067 2605878.815 0.411
160282.472 2605877.14 0.331
160287.741 2605876.842 0.244
160293.562 2605876.523 0.147
160296.395 2605877.86 0.005
160619.594 2605878.914 -0.067
160622.716 2605877.471 -0.07
160629.715 2605877.645 -0.08
160631.027 2605876.759 -0.058
160639.704 2605877.902 -0.04
160641.13 2605875.125 -0.027
160649.406 2605878.883 -0.013
160654.7 2605878.744 0.014
160658.855 2605876.016 0.022
160662.644 2605875.622 0.019
160667.489 2605876.071 0.032
160674.788 2605876.203 0.054
160677.916 2605878.519 0.067
160680.903 2605875.007 0.091
160686.342 2605877.44 0.089
160692.038 2605876.291 0.115
160699.944 2605875.301 0.122
160700.527 2605878.018 0.125
160708.066 2605879.37 0.114
160713.371 2605878.04 0.108
160717.692 2605878.418 0.106
160722.711 2605876.205 0.109
160727.912 2605874.554 0.118
160734.427 2605877.339 0.114
160736.074 2605877.961 0.13
160742.802 2605874.777 0.108
160745.537 2605878.88 0.096
160754.585 2605874.616 0.083
160759.584 2605875.219 0.093
160764.699 2605878.849 0.094
160766.736 2605875.502 0.101
160772.431 2605879.354 0.076
160777.561 2605878.512 0.077
160784.121 2605878.123 0.068
160786.906 2605874.751 0.074
160791.537 2605879.104 0.052
160797.808 2605876.732 0.043
160800.512 2605874.529 0.023
160809.485 2605878.244 -0.001
160813.946 2605878.707 -0.011
160815.923 2605875.475 -0.046
160821.559 2605879.306 -0.043
160827.146 2605876.012 -0.015
160832.664 2605877.591 -0.085
160839.877 2605875.692 -0.076
160840.882 2605874.514 -0.066
160846.006 2605876.546 -0.068
160855.306 2605875.361 -0.125
160856.518 2605875.205 -0.087
160873.497 2605874.643 -0.077
160877.56 2605878.886 -0.081
160881.012 2605877.679 -0.091
162208.55 2605878.109 1.356
162211.744 2605876.86 1.956
162216.406 2605876.13 2.971
162225.118 2605875.005 2.65
162228.033 2605875.931 3.897
162234.036 2605876.621 5.786
162237.12 2605875.395 5.344
162242.325 2605874.412 2.836
162246.941 2605878.019 1.473
162250.951 2605876.733 1.401
162255.4 2605879.03 -0.592
159954.515 2605872.403 -0.045
159956.281 2605871.95 -0.04
159960.977 2605873.571 -0.053
159969.166 2605870.155 0.041
159974.171 2605869.525 0.079
159978.01 2605872.058 0.098
159982.516 2605871.178 0.142
159990.055 2605873.849 0.183
159994.269 2605871.49 0.222
159995.966 2605872.213 0.256
160003.224 2605871.348 0.29
160008.088 2605872.229 0.302
160012.939 2605871.193 0.303
160018.776 2605870.706 0.327
160024.565 2605873.833 0.345
160028.579 2605870.491 0.349
160035.184 2605871.004 0.365
160038.686 2605874.085 0.391
160045.432 2605871.966 0.421
160047.112 2605871.593 0.447
160051.09 2605871.206 0.476
160057.565 2605872.781 0.534
160061.805 2605872.537 0.601
160069.36 2605870.344 0.66
160075.288 2605871.034 0.747
160078.261 2605873.27 0.81
160083.358 2605870.944 0.885
160088.447 2605870.053 0.965
160093.038 2605873.29 1.052
160097.501 2605871.411 1.156
160102.376 2605869.544 1.26
160107.341 2605874.009 1.392
160113.308 2605873.434 1.494
160116.832 2605873.424 1.611
160122.704 2605870.181 1.748
160128.303 2605870.07 1.84
160130.829 2605871.874 1.83
160138.609 2605870.393 1.801
160144.794 2605873.038 1.767
160148.905 2605873.411 1.713
160152.872 2605871.004 1.617
160157.354 2605871.66 1.557
160162.518 2605873.211 1.526
160169.228 2605873.172 1.492
160171.405 2605870.462 1.512
160176.052 2605872.406 1.602
160185.313 2605870.206 1.503
160187.188 2605870.436 1.449
160191.072 2605871.842 1.387
160195.697 2605874.329 1.356
160203.989 2605870.485 1.329
160210.125 2605873.255 1.291
160210.665 2605871.461 1.267
160218.863 2605871.396 1.219
160221.332 2605873.095 1.194
160228.292 2605870.793 1.141
160233.317 2605870.205 1.135
160236.688 2605874.344 1.093
160241.443 2605870.383 0.992
160250.141 2605872.771 0.986
160253.589 2605869.776 0.939
160259.022 2605871.032 0.832
160263.134 2605873.944 0.74
160268.712 2605869.453 0.634
160274.078 2605870.301 0.519
160276.895 2605870.403 0.427
160283.133 2605873.857 0.337
160289.077 2605871.351 0.266
160294.832 2605870.278 0.175
160297.643 2605872.97 0.012
160300.574 2605869.975 -0.024
160622.881 2605873.9 -0.065
160627.942 2605873.138 -0.075
160633.567 2605874.387 -0.066
160639.352 2605870.916 -0.056
160641.657 2605870.06 -0.039
160645.609 2605870.973 -0.015
160651.681 2605870.051 -0.002
160658.658 2605869.482 0.011
160663.833 2605870.172 0.028
160667.94 2605871.592 0.036
160672.498 2605870.163 0.05
160678.437 2605873.583 0.066
160684.868 2605870.347 0.084
160689.361 2605873.889 0.1
160691.645 2605872.324 0.11
160698.538 2605872.941 0.117
160702.124 2605874.312 0.121
160709.836 2605870.911 0.115
160714.114 2605870.46 0.117
160719.099 2605873.081 0.109
160721.352 2605872.108 0.111
160728.681 2605871.699 0.123
160730.697 2605869.564 0.125
160737.135 2605870.423 0.113
160743.053 2605873.141 0.115
160747.295 2605870.168 0.099
160752.19 2605872.681 0.092
160756.881 2605871.724 0.101
160764.338 2605871.413 0.095
160768.336 2605872.556 0.1
160773.036 2605872.783 0.085
160777.778 2605873.572 0.089
160781.034 2605869.756 0.076
160789.255 2605870.921 0.06
160791.619 2605871.31 0.063
160798.591 2605873.996 0.04
160801.133 2605873.917 0.013
160807.194 2605870.207 0.004
160810.49 2605872.517 -0.004
160819.836 2605871.121 -0.014
160825.033 2605870.8 0.012
160830.227 2605871.897 -0.034
160830.845 2605874.164 -0.089
160839.946 2605870.995 -0.062
160844.685 2605871.834 -0.061
160848.204 2605869.774 -0.079
160854.228 2605871.303 -0.083
160855.422 2605871.981 -0.084
160870.29 2605872.493 -0.058
160871.825 2605871.676 -0.059
160876.635 2605870.359 -0.064
162207.433 2605874.121 1.216
162211.294 2605870.18 2.079
162219.083 2605869.488 2.432
162224.871 2605871.817 2.675
162228.104 2605872.868 4.266
162232.74 2605873.109 5.826
162238.056 2605874.314 4.772
162242.928 2605870.196 2.233
162248.029 2605871.936 1.474
162251.581 2605874.158 1.397
159951.664 2605866.264 -0.062
159956.879 2605867.583 -0.074
159963.901 2605866.811 -0.049
159969.151 2605867.972 0.031
159974.422 2605867.268 0.057
159977.749 2605867.046 0.092
159983.648 2605866.717 0.142
159986.16 2605868.915 0.192
159991.572 2605866.529 0.24
159997.444 2605868.605 0.257
160003.692 2605866.388 0.283
160010.212 2605866.108 0.294
160011.754 2605868.038 0.273
160016.981 2605866.314 0.303
160024.414 2605865.96 0.353
160030.251 2605867.857 0.351
160034.079 2605868.905 0.365
160040.173 2605867.982 0.397
160040.975 2605866.5 0.416
160048.795 2605867.95 0.444
160053.935 2605868.985 0.484
160055.712 2605865.289 0.522
160063.387 2605867.622 0.585
160067.037 2605867.76 0.666
160073.26 2605865.3 0.746
160076.687 2605866.53 0.805
160082.666 2605866.905 0.878
160086.013 2605864.499 0.95
160093.381 2605864.993 1.057
160097.952 2605869.029 1.148
160103.902 2605868.256 1.252
160107.022 2605865.652 1.39
160113.944 2605867.397 1.484
160117.067 2605868.098 1.609
160123.582 2605864.915 1.767
160126.52 2605865.753 1.858
160130.875 2605867.114 1.858
160138.439 2605867.574 1.825
160141.908 2605865.387 1.784
160146.405 2605866.586 1.754
160154.088 2605864.422 1.658
160158.548 2605868.552 1.559
160164.229 2605866.539 1.525
160167.978 2605867.382 1.486
160173.157 2605867.936 1.492
160179.833 2605866.65 1.58
160182.72 2605866.66 1.538
160187.67 2605865.064 1.471
160193.777 2605865.548 1.396
160195.976 2605866.842 1.352
160205.119 2605867.117 1.329
160209.892 2605869.08 1.288
160215.156 2605865.887 1.273
160216.345 2605865.842 1.255
160223.659 2605869.252 1.204
160227.161 2605868.282 1.144
160235.422 2605865.182 1.115
160237.762 2605868.998 1.11
160243.006 2605866.94 1.027
160246.845 2605864.48 0.954
160253.061 2605866.244 0.935
160257.98 2605869.322 0.881
160263.037 2605865.191 0.782
160268.515 2605867.005 0.697
160270.449 2605868.299 0.591
160279.428 2605864.651 0.486
160281.47 2605865.325 0.401
160288.187 2605868.462 0.298
160293.424 2605865.301 0.207
160299.362 2605867.025 0.069
160301.727 2605865.481 -0.03
160628.004 2605868.5 -0.077
160633.028 2605864.988 -0.066
160637.598 2605866.481 -0.065
160643.184 2605865.439 -0.047
160647.927 2605864.811 -0.037
160654.558 2605868.827 -0.037
160656.569 2605868.531 -0.016
160661.771 2605868.241 0.028
160669.648 2605864.404 0.042
160673.711 2605867.789 0.053
160676.451 2605866.326 0.056
160683.235 2605868.27 0.075
160685.864 2605869.176 0.098
160691.672 2605868.433 0.108
160696.28 2605866.452 0.11
160700.548 2605867.4 0.107
160708.292 2605868.969 0.105
160713.094 2605865.533 0.107
160718.161 2605866.264 0.113
160724.031 2605868.794 0.117
160726.369 2605869.341 0.124
160734.712 2605866.473 0.125
160735.455 2605865.622 0.117
160741.593 2605864.997 0.112
160747.368 2605864.664 0.118
160753.291 2605865.423 0.115
160759.789 2605869.019 0.093
160761.004 2605865.546 0.099
160765.44 2605868.95 0.1
160773.426 2605867.856 0.111
160780.212 2605868.151 0.099
160780.811 2605866.367 0.085
160786.066 2605866.123 0.076
160792.61 2605864.779 0.057
160799.071 2605867.881 0.045
160803.047 2605865.706 0.019
160808.191 2605865.62 0.014
160812.383 2605867.604 0.003
160820.384 2605867.26 0.016
160824.823 2605867.682 0.01
160827.688 2605866.236 -0.039
160833.352 2605867.619 -0.053
160839.515 2605867.313 -0.041
160843.694 2605865.375 -0.082
160849.741 2605868.954 -0.099
160853.895 2605864.689 -0.068
160855.46 2605866.827 -0.095
160870.095 2605866.691 -0.072
160873.077 2605867.059 -0.062
160876.392 2605868.21 -0.096
162204.803 2605866.553 1.114
162206.294 2605866.55 1.194
162211.837 2605868.897 2.305
162218.017 2605865.625 2.261
162223.512 2605865.471 2.628
162228.06 2605864.743 4.934
162231.897 2605865.636 5.832
162237.426 2605865.609 4.311
162243.085 2605866.897 1.709
162247.754 2605866.042 1.447
162250.66 2605865.576 1.389
159950.303 2605860.097 -0.016
159954.969 2605863.98 -0.092
159957.191 2605863.716 -0.088
159963.787 2605863.639 -0.026
159968.472 2605859.791 0.027
159974.527 2605863.731 0.049
159979.337 2605859.869 0.075
159981.893 2605863.314 0.138
159986.118 2605860.395 0.182
159994.101 2605860.729 0.226
159996.36 2605861.051 0.265
160005.335 2605862.97 0.288
160006.472 2605863.895 0.267
160013.287 2605861.787 0.282
160019.539 2605860.101 0.311
160022.472 2605861.39 0.337
160026.668 2605859.971 0.356
160035.315 2605861.774 0.362
160037.843 2605863.388 0.392
160041.013 2605863.574 0.422
160050.228 2605862.719 0.444
160051.903 2605862.226 0.485
160058.268 2605862.942 0.523
160061.942 2605861.859 0.586
160068.072 2605860.774 0.656
160073.251 2605863.826 0.733
160079.918 2605859.649 0.803
160082.485 2605860.106 0.858
160086.971 2605863.415 0.948
160092.239 2605864.088 1.036
160097.234 2605863.829 1.127
160103.066 2605862.515 1.252
160108.92 2605862.266 1.387
160112.366 2605861.975 1.481
160116.556 2605862.03 1.617
160121.999 2605859.962 1.761
160129.327 2605864.098 1.885
160133.056 2605860.343 1.891
160136.575 2605863.843 1.87
160144.258 2605860.013 1.845
160147.981 2605861.197 1.771
160152.801 2605859.943 1.656
160159.582 2605861.352 1.545
160162.353 2605863.952 1.512
160168.096 2605862.171 1.439
160173.165 2605862.342 1.512
160176.213 2605861.761 1.525
160182.704 2605861.028 1.591
160188.443 2605861.926 1.507
160194.969 2605860.512 1.403
160200.089 2605863.301 1.361
160201.165 2605863.463 1.33
160205.493 2605863.382 1.31
160212.154 2605860.096 1.286
160216.291 2605860.831 1.275
160224.033 2605862.107 1.226
160228.194 2605861.954 1.149
160231.048 2605862.106 1.112
160237.128 2605864.361 1.094
160243.651 2605862.094 1.063
160247.888 2605859.734 0.991
160254.295 2605862.805 0.911
160257.706 2605862.075 0.831
160263.507 2605859.722 0.752
160267.037 2605862.983 0.675
160275.091 2605864.137 0.589
160278.624 2605860.846 0.521
160283.683 2605861.487 0.418
160288.699 2605863.935 0.34
160293.447 2605863.064 0.243
160297.58 2605863.749 0.147
160302.647 2605861.427 0.004
160630.278 2605863.398 0.009
160633.877 2605862.258 -0.068
160638.776 2605860.844 -0.083
160642.865 2605862.542 -0.056
160648.746 2605863.135 -0.054
160653.474 2605862.417 -0.042
160659.267 2605862.816 -0.016
160662.337 2605861.205 0.011
160666.481 2605860.718 0.009
160671.79 2605863.308 0.041
160676.729 2605861.916 0.059
160680.535 2605862.299 0.077
160689.589 2605861.458 0.095
160694.009 2605860.202 0.096
160698.351 2605860.734 0.096
160703.39 2605861.697 0.098
160708.106 2605861.415 0.115
160714.155 2605863.012 0.117
160719.718 2605859.845 0.11
160723.198 2605861.764 0.118
160728.042 2605864.074 0.128
160732.173 2605864.051 0.124
160740.058 2605863.665 0.106
160745.146 2605861.524 0.107
160747.186 2605859.676 0.127
160750.574 2605863.474 0.106
160759.808 2605864.003 0.118
160763.434 2605861.639 0.108
160766.857 2605863.085 0.102
160773.392 2605860.434 0.105
160779.631 2605863.676 0.096
160781.607 2605863.321 0.09
160786.15 2605863.599 0.075
160793.775 2605861.167 0.067
160799.382 2605861.114 0.029
160801.863 2605862.708 0.025
160810.077 2605864.065 0.014
160815.117 2605861.896 0.015
160819.318 2605863.136 0.029
160823.555 2605859.809 -0.006
160828.811 2605862.447 -0.038
160834.462 2605863.824 -0.03
160836.619 2605864.218 -0.041
160841.982 2605861.369 -0.075
160848.566 2605861.778 -0.041
160850.801 2605864.206 -0.061
160863.387 2605859.734 -0.063
160870.249 2605862.428 -0.077
160871.943 2605864.134 -0.063
162205.12 2605860.287 1.109
162206.134 2605863.466 1.588
162212.613 2605862.968 2.189
162218.525 2605861.834 2.378
162222.062 2605863.223 2.607
162228.954 2605863.365 5.539
162232.237 2605861.026 5.83
162238.098 2605862.158 3.879
162242.857 2605861.508 1.565
162248.498 2605862.241 1.423
162251.533 2605861.671 0.918
159949.393 2605856.007 -0.062
159952.992 2605859.05 -0.052
159956.629 2605854.509 -0.073
159962.933 2605855.924 -0.011
159968.958 2605855.221 0.021
159972.363 2605859.24 0.043
159978.752 2605857.83 0.061
159983.03 2605855.047 0.128
159988.284 2605854.959 0.172
159991.5 2605857.069 0.207
159996.345 2605858.674 0.251
160002.253 2605857.876 0.268
160006.726 2605854.58 0.285
160013.628 2605856.077 0.264
160017.058 2605858.838 0.286
160021.267 2605856.561 0.326
160027.92 2605859.294 0.34
160034.698 2605856.686 0.369
160039.041 2605857.137 0.412
160044.225 2605854.592 0.427
160046.069 2605857.376 0.444
160054.03 2605855.756 0.471
160058.961 2605857.352 0.521
160062.219 2605855.082 0.575
160067.657 2605855.21 0.654
160074.343 2605858.328 0.724
160076.291 2605854.802 0.8
160081.812 2605856.563 0.862
160089.067 2605856.995 0.947
160092.979 2605857.858 1.016
160099.14 2605857.792 1.136
160102.115 2605855.742 1.234
160107.325 2605858.726 1.373
160112.607 2605858.419 1.475
160117.254 2605857.584 1.585
160123.553 2605857.519 1.748
160128.543 2605854.879 1.887
160133.589 2605858.252 1.911
160140.405 2605855.664 1.88
160140.528 2605857.977 1.891
160147.054 2605857.966 1.85
160153.643 2605855.383 1.71
160157.997 2605855.898 1.546
160163.41 2605854.501 1.492
160169.236 2605857.337 1.415
160171.964 2605856.305 1.509
160178.651 2605855.327 1.437
160180.861 2605856.222 1.566
160189.743 2605854.867 1.543
160193.749 2605854.898 1.437
160199.769 2605856.518 1.375
160202.343 2605858.2 1.334
160207.493 2605854.992 1.307
160212.82 2605856.75 1.289
160217.744 2605855.521 1.262
160223.398 2605856.643 1.229
160226.691 2605855.552 1.19
160234.482 2605855.64 1.132
160238.622 2605857.658 1.068
160245.111 2605856.625 1.026
160246.74 2605858.332 1.015
160252.657 2605858.882 0.955
160257.32 2605859.261 0.837
160262.338 2605855.251 0.752
160265.52 2605856.849 0.647
160273.306 2605856.663 0.546
160278.719 2605856.85 0.483
160285.289 2605858.198 0.403
160286.042 2605859.345 0.334
160292.211 2605855.608 0.264
160299.056 2605858.362 0.165
160302.248 2605857.56 0.065
160305.598 2605858.085 -0.023
160634.78 2605858.874 -0.069
160638.501 2605859.118 -0.069
160645.066 2605856.344 -0.067
160648.934 2605858.806 -0.067
160653.605 2605857.74 -0.045
160658.792 2605859.395 -0.026
160664.556 2605854.52 -0.004
160666.53 2605855.603 0.028
160672.304 2605854.89 0.042
160678.685 2605858.672 0.056
160681.893 2605854.677 0.082
160687.672 2605856.657 0.076
160695.189 2605855.426 0.087
160696.658 2605856.535 0.091
160702.641 2605858.647 0.082
160708.494 2605857.594 0.089
160713.413 2605858.715 0.098
160716.476 2605857.907 0.108
160722.612 2605858.216 0.118
160727.003 2605858.756 0.109
160731.375 2605859.293 0.112
160739.657 2605858.781 0.126
160744.413 2605858.747 0.127
160748.414 2605854.516 0.128
160751.41 2605857.854 0.119
160758.118 2605856.624 0.122
160764.598 2605859.396 0.115
160770.405 2605858.323 0.109
160773.572 2605857.222 0.103
160776.094 2605855.929 0.1
160785.058 2605856.082 0.08
160786.874 2605859.009 0.077
160790.614 2605854.564 0.05
160796.596 2605857.608 0.047
160805.227 2605857.576 0.046
160806.133 2605857.412 0.038
160812.526 2605856.211 0.052
160817.973 2605855.841 0.047
160822.991 2605857.366 0.012
160829.043 2605856.365 0.001
160832.871 2605857.679 -0.013
160839.412 2605855.171 -0.066
160844.937 2605859.276 -0.037
160848.498 2605856.378 -0.055
160852.409 2605857.054 -0.085
160858.085 2605854.86 -0.052
160863.111 2605856.114 -0.078
160869.502 2605858.558 -0.09
160870.522 2605858.577 -0.142
162204.273 2605854.495 0.999
162209.856 2605859.169 1.828
162215.266 2605854.408 2.435
162217.805 2605859.001 2.606
162221.637 2605856.211 2.752
162228.062 2605855.203 5.728
162231.215 2605858.317 5.815
162238.135 2605856.667 3.236
162241.827 2605855.989 1.509
162247.546 2605858.526 1.445
162251.346 2605858.948 0.288
159948.648 2605853.125 -0.071
159953.498 2605851.253 -0.056
159959.847 2605852.4 -0.071
159963.527 2605849.81 -0.023
159969.123 2605854.104 0.001
159972.045 2605849.466 0.01
159978.612 2605850.41 0.052
159983.471 2605852.903 0.106
159986.091 2605849.679 0.147
159990.46 2605850.834 0.196
159999.083 2605849.938 0.239
160004.147 2605850.952 0.247
160008.829 2605852.825 0.242
160012.997 2605854.216 0.262
160017.112 2605851.193 0.305
160023.656 2605851.361 0.324
160026.028 2605854.393 0.345
160032.389 2605851.081 0.381
160038.476 2605851.482 0.391
160043.514 2605849.824 0.415
160046.258 2605851.581 0.43
160052.485 2605850.991 0.455
160058.133 2605851.91 0.507
160062.3 2605849.477 0.571
160067.836 2605849.774 0.647
160074.712 2605852.585 0.712
160079.148 2605851.563 0.802
160083.166 2605850.332 0.848
160088.023 2605853.059 0.946
160093.154 2605850.564 1.019
160098.827 2605853.442 1.115
160104.704 2605850.845 1.222
160107.895 2605851.777 1.358
160112.36 2605851.445 1.466
160118.147 2605853.722 1.606
160122.197 2605851.846 1.728
160126.793 2605853.949 1.863
160130.45 2605849.536 1.964
160138.76 2605850.767 1.944
160144.505 2605854.107 1.928
160147.392 2605850.312 1.852
160153.42 2605852.116 1.799
160155.539 2605849.916 1.502
160161.725 2605853.254 1.514
160167.402 2605853.34 1.436
160173.866 2605850.957 1.453
160177.718 2605850.066 1.391
160183.824 2605853.297 1.559
160186.945 2605852.905 1.645
160191.484 2605853.487 1.557
160196.609 2605852.274 1.449
160202.381 2605853.97 1.345
160205.458 2605852.192 1.319
160211.601 2605850.117 1.295
160218.317 2605854.258 1.259
160221.654 2605852.098 1.229
160225.866 2605853.777 1.19
160233.591 2605852.426 1.136
160239.287 2605853.732 1.084
160244.195 2605852.994 1.043
160246.028 2605853.117 0.996
160254.75 2605849.916 0.994
160259.065 2605850.569 0.928
160264.899 2605851.267 0.808
160266.882 2605852.315 0.718
160271.649 2605853.84 0.625
160278.094 2605850.934 0.524
160283.313 2605850.44 0.452
160287.148 2605851.477 0.377
160292.833 2605852.603 0.289
160297.696 2605854.091 0.209
160302.705 2605851.692 0.103
160308.595 2605850.922 -0.002
160640.237 2605853.617 -0.087
160644.793 2605853.379 -0.074
160649.506 2605852.105 -0.084
160652.356 2605851.214 -0.052
160658.192 2605850.953 -0.028
160663.095 2605853.794 -0.008
160668.515 2605853.273 0.014
160671.604 2605849.545 0.038
160680.006 2605853.809 0.05
160682.838 2605854.089 0.06
160690.413 2605851.133 0.069
160693.669 2605850.251 0.084
160696.623 2605850.316 0.083
160700.978 2605853.661 0.094
160707.401 2605853.633 0.106
160712.502 2605852.88 0.104
160716.081 2605850.399 0.113
160724.747 2605853.928 0.125
160730.13 2605852.133 0.112
160731.95 2605851.768 0.112
160739.409 2605849.435 0.122
160742.377 2605850.503 0.12
160747.974 2605850.364 0.127
160750.685 2605851.509 0.118
160758.042 2605849.906 0.121
160762.242 2605852.64 0.11
160770.135 2605849.511 0.105
160774.525 2605850.564 0.091
160777.16 2605851.747 0.089
160782.101 2605852.865 0.096
160786.274 2605854.049 0.059
160793.634 2605853.734 0.067
160799.844 2605854.027 0.065
160804.894 2605849.87 0.05
160808.789 2605852.798 0.038
160813.41 2605853.54 0.059
160817.935 2605854.07 0.031
160823.189 2605853.761 0.012
160828.662 2605850.193 0.02
160831.629 2605851.579 -0.013
160836.27 2605851.752 -0.028
160841.803 2605851.449 -0.006
160847.884 2605849.894 -0.067
160851.171 2605849.502 -0.066
160855.589 2605850.05 -0.074
160861.246 2605850.632 -0.066
160868.36 2605853.242 -0.054
160888.535 2605850.532 -0.082
160892.792 2605853.193 -0.074
160897.245 2605850.12 -0.071
162204.065 2605852.567 1.285
162206.82 2605851.501 2.065
162214.683 2605853.541 2.471
162219.431 2605854.349 2.621
162222.058 2605851.991 2.97
162228.325 2605849.875 5.754
162232.718 2605851.32 5.629
162238.398 2605853.031 2.875
162243.267 2605852.48 1.524
162248.354 2605850.343 1.41
162251.259 2605853.594 0.077
159945.014 2605846.371 -0.085
159946.388 2605847.909 -0.067
159951.836 2605845.776 -0.063
159957.556 2605845.514 -0.079
159964.059 2605845.931 -0.046
159969.222 2605846.351 -0.022
159972.58 2605844.671 -0.01
159976.172 2605846.126 0.032
159981.505 2605847.947 0.086
159988.132 2605849.06 0.134
159994.352 2605849.024 0.207
159998.307 2605848.201 0.227
160003.747 2605846.088 0.231
160006.476 2605845.027 0.259
160012.831 2605845.31 0.272
160020.3 2605848.163 0.31
160022.884 2605847.4 0.311
160025.538 2605845.128 0.324
160033.131 2605848.182 0.356
160039.1 2605849.306 0.397
160042.664 2605845.186 0.404
160047.814 2605848.612 0.418
160050.715 2605845.312 0.461
160058.026 2605846.502 0.512
160062.868 2605844.769 0.575
160067.173 2605846.696 0.647
160071.664 2605845.706 0.709
160078.141 2605845.582 0.786
160083.018 2605848.495 0.849
160089.706 2605846.67 0.914
160092.854 2605848.782 1.006
160098.214 2605846.878 1.111
160103.528 2605845.118 1.198
160108.991 2605849.225 1.348
160113.175 2605844.569 1.455
160119.958 2605844.566 1.598
160122.882 2605844.912 1.701
160128.075 2605847.475 1.86
160133.58 2605846.282 1.968
160138.243 2605845.133 2.001
160145.001 2605844.997 1.991
160145.748 2605849.188 1.922
160153.583 2605845.046 1.802
160157.841 2605845.657 1.529
160162.026 2605846.139 1.575
160166.558 2605848.098 1.479
160173.136 2605848.073 1.413
160178.701 2605844.721 1.412
160183.122 2605844.552 1.507
160187.018 2605849.019 1.698
160192.523 2605848.524 1.693
160197.98 2605847.014 1.494
160203.303 2605846.004 1.357
160208.984 2605847.6 1.324
160214.128 2605849.177 1.293
160219.279 2605847.909 1.27
160223.838 2605846.884 1.251
160229.435 2605849.119 1.187
160234.099 2605844.556 1.162
160238.73 2605847.062 1.112
160243.486 2605845.224 1.08
160245.63 2605847.873 1.005
160255.131 2605847.027 0.939
160257.363 2605844.588 0.893
160264.811 2605848.593 0.858
160267.12 2605844.712 0.776
160274.338 2605849.104 0.666
160277.277 2605847.932 0.576
160283.501 2605846.082 0.496
160288.588 2605844.886 0.422
160291.808 2605847.003 0.331
160297.265 2605846.216 0.238
160302.561 2605848.785 0.129
160308.598 2605845.019 0.029
160310.518 2605845.651 -0.019
160645.257 2605848.815 -0.071
160648.125 2605845.131 -0.072
160650.746 2605846.399 -0.061
160659.374 2605849.23 -0.05
160662.039 2605844.77 -0.011
160669.159 2605844.682 -0.006
160671.454 2605846.982 0.024
160680.313 2605846.193 0.049
160684.63 2605844.587 0.052
160688.942 2605848.17 0.06
160691.912 2605848.748 0.064
160695.713 2605844.843 0.074
160703.163 2605846.054 0.078
160707.83 2605845.767 0.094
160712.064 2605847.409 0.101
160716.291 2605847.686 0.106
160724.605 2605846.544 0.108
160727.81 2605844.785 0.098
160731.599 2605848.995 0.108
160739.888 2605845.82 0.117
160744.406 2605848.115 0.112
160748.005 2605845.841 0.114
160751.254 2605844.51 0.128
160760.143 2605846.116 0.122
160760.722 2605845.844 0.116
160769.263 2605845.814 0.098
160774.854 2605844.87 0.108
160777.334 2605847.95 0.11
160784.833 2605848.262 0.089
160786.688 2605845.408 0.077
160791.854 2605846.697 0.048
160799.867 2605848.046 0.057
160804.96 2605846.118 0.046
160808.44 2605847.36 0.04
